XP_030837057.1	E3 ubiquitin-protein ligase MYCBP2-like
XP_030837058.1	neurochondrin
XP_030837059.1	probable cysteine--tRNA ligase, mitochondrial
XP_030837060.1	tripartite motif-containing protein 2 isoform X1
XP_030837061.1	L-gulonolactone oxidase-like
XP_030837062.1	tripartite motif-containing protein 2 isoform X1
XP_030837063.1	tripartite motif-containing protein 2 isoform X2
XP_030837064.1	sodium channel and clathrin linker 1
XP_030837065.1	Bardet-Biedl syndrome 7 protein homolog
XP_030837066.1	ufm1-specific protease 2 isoform X1
XP_030837067.1	ufm1-specific protease 2 isoform X2
XP_030837068.1	uncharacterized protein LOC762666 isoform X1
XP_030837069.1	uncharacterized protein LOC762666 isoform X2
XP_030837070.1	sodium/glucose cotransporter 4
XP_030837071.1	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X2
XP_030837072.1	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X2
XP_030837073.1	ubiquitin-conjugating enzyme E2 A
XP_030837074.1	ileal sodium/bile acid cotransporter-like
XP_030837075.1	leucine--tRNA ligase, cytoplasmic isoform X1
XP_030837076.1	leucine--tRNA ligase, cytoplasmic isoform X2
XP_030837077.1	periodic tryptophan protein 2 homolog isoform X1
XP_030837078.1	periodic tryptophan protein 2 homolog isoform X2
XP_030837079.1	ephrin type-B receptor 4-like
XP_030837080.1	tyrosine-protein kinase receptor Tie-1-like
XP_030837081.1	uncharacterized protein LOC764348
XP_030837082.1	uncharacterized protein LOC115922341
XP_030837083.1	DNA-directed RNA polymerase III subunit RPC2
XP_030837084.1	dopamine receptor 1-like
XP_030837085.1	cytochrome P450 2J6-like
XP_030837086.1	ubinuclein-2
XP_030837087.1	lysosome membrane protein 2
XP_030837088.1	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase A-like
XP_030837089.1	gastrin-releasing peptide receptor-like
XP_030837090.1	adenylate cyclase type 10
XP_030837091.1	uncharacterized protein LOC115922342 isoform X1
XP_030837092.1	rho guanine nucleotide exchange factor 17
XP_030837093.1	protein cramped-like
XP_030837094.1	methionine adenosyltransferase 2 subunit beta
XP_030837095.1	caseinolytic peptidase B protein homolog
XP_030837096.1	uncharacterized protein LOC115918508
XP_030837097.1	extensin-2-like
XP_030837098.1	uncharacterized protein LOC115922346
XP_030837099.1	uncharacterized protein LOC115922342 isoform X2
XP_030837100.1	fatty acid hydroxylase domain-containing protein 2-like
XP_030837101.1	prokineticin receptor 2
XP_030837102.1	prokineticin receptor 2-like
XP_030837103.1	prokineticin receptor 2-like
XP_030837104.1	proteoglycan 4-like
XP_030837105.1	box A-binding factor-like
XP_030837106.1	uncharacterized protein LOC105442991
XP_030837107.1	formin-J
XP_030837108.1	uncharacterized protein LOC105440311
XP_030837109.1	sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like
XP_030837110.1	sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like, partial
XP_030837111.1	caseinolytic peptidase B protein homolog, partial
XP_030837112.1	caseinolytic peptidase B protein homolog
XP_030837113.1	caseinolytic peptidase B protein homolog
XP_030837114.1	paired mesoderm homeobox protein 2B-like
XP_030837115.1	uncharacterized protein LOC115922354
XP_030837116.1	uncharacterized protein LOC105437992
XP_030837117.1	prokineticin receptor 2-like
XP_030837118.1	serine/threonine-protein kinase greatwall
XP_030837119.1	uncharacterized protein LOC105441124
XP_030837120.1	prokineticin receptor 2-like
XP_030837121.1	uncharacterized protein LOC115922357
XP_030837122.1	la-related protein 1-like
XP_030837123.1	uncharacterized protein LOC115922359
XP_030837124.1	medium-chain acyl-CoA ligase ACSF2, mitochondrial
XP_030837125.1	melanin-concentrating hormone receptor 1-like
XP_030837126.1	formin-J-like
XP_030837127.1	sodium/glucose cotransporter 4-like
XP_030837128.1	LOW QUALITY PROTEIN: heat shock protein HSP 90-beta-like, partial
XP_030837129.1	integrator complex subunit 11 isoform X1
XP_030837130.1	sodium/glucose cotransporter 4
XP_030837131.1	uncharacterized protein LOC115922362
XP_030837132.1	integrator complex subunit 11 isoform X2
XP_030837133.1	neuropeptides capa receptor-like
XP_030837134.1	adenosine receptor A3-like
XP_030837135.1	uncharacterized protein LOC100892378
XP_030837136.1	sodium- and chloride-dependent GABA transporter 2-like
XP_030837137.1	neuronal acetylcholine receptor subunit alpha-9-like
XP_030837138.1	uncharacterized protein LOC105437850
XP_030837139.1	uncharacterized protein LOC105437848
XP_030837140.1	uncharacterized protein LOC105437849
XP_030837141.1	APOBEC1 complementation factor-like isoform X1
XP_030837142.1	neurobeachin
XP_030837143.1	uncharacterized protein LOC115922364
XP_030837144.1	gem-associated protein 8, partial
XP_030837145.1	protocadherin-23
XP_030837146.1	protein phosphatase methylesterase 1
XP_030837147.1	APOBEC1 complementation factor-like isoform X2
XP_030837148.1	C2 domain-containing protein 3
XP_030837149.1	dachshund homolog 1-like
XP_030837150.1	uncharacterized protein LOC115922365
XP_030837151.1	uncharacterized protein LOC115922366
XP_030837152.1	uncharacterized protein LOC100891861
XP_030837153.1	APOBEC1 complementation factor-like isoform X3
XP_030837154.1	uncharacterized protein LOC115922367
XP_030837155.1	pre-mRNA 3'-end-processing factor FIP1-like
XP_030837156.1	vascular endothelial growth factor A-like
XP_030837157.1	uncharacterized protein LOC115918185
XP_030837158.1	scavenger receptor cysteine-rich domain-containing group B protein-like
XP_030837159.1	carbohydrate sulfotransferase 14-like
XP_030837160.1	arylsulfatase
XP_030837161.1	APOBEC1 complementation factor-like isoform X4
XP_030837162.1	ankyrin repeat and LEM domain-containing protein 2
XP_030837163.1	coiled-coil domain-containing protein 158-like
XP_030837164.1	uncharacterized protein LOC105445547
XP_030837165.1	relaxin receptor 1-like
XP_030837166.1	relaxin receptor 2-like
XP_030837167.1	APOBEC1 complementation factor-like isoform X5
XP_030837168.1	relaxin receptor 2-like
XP_030837169.1	uncharacterized protein LOC115922370
XP_030837170.1	uncharacterized protein LOC115922371
XP_030837171.1	uncharacterized protein LOC105445011
XP_030837172.1	uncharacterized protein K02A2.6-like
XP_030837173.1	fibropellin-1-like
XP_030837174.1	adhesion G protein-coupled receptor L3-like
XP_030837175.1	uncharacterized protein LOC100892880
XP_030837176.1	nuclear pore glycoprotein p62 isoform X1
XP_030837177.1	acid-sensing ion channel 2-like
XP_030837178.1	acid-sensing ion channel 1C-like
XP_030837179.1	uncharacterized protein K02A2.6-like
XP_030837180.1	uncharacterized protein LOC105446411
XP_030837181.1	nuclear pore glycoprotein p62 isoform X2
XP_030837182.1	uncharacterized protein LOC115922375
XP_030837183.1	uncharacterized protein LOC115922377
XP_030837184.1	putative gamma-glutamylcyclotransferase CG2811
XP_030837185.1	uncharacterized protein LOC115922379
XP_030837186.1	nuclear pore glycoprotein p62 isoform X3
XP_030837187.1	uncharacterized protein LOC115922381
XP_030837188.1	uncharacterized protein LOC115922382
XP_030837189.1	uncharacterized protein LOC105437632
XP_030837190.1	relaxin receptor 1-like
XP_030837191.1	uncharacterized protein LOC115922384
XP_030837192.1	WAS/WASL-interacting protein family member 3-like
XP_030837193.1	lymphotoxin-alpha-like
XP_030837194.1	uncharacterized protein LOC115922387
XP_030837195.1	uncharacterized protein LOC115922388
XP_030837196.1	lymphotoxin-alpha-like
XP_030837197.1	gamma-aminobutyric acid receptor subunit alpha-5-like
XP_030837198.1	putative defense protein 3
XP_030837199.1	uncharacterized protein LOC115922389 isoform X1
XP_030837200.1	carbohydrate sulfotransferase 15-like
XP_030837201.1	uncharacterized protein LOC115918171
XP_030837202.1	acetylcholinesterase-like
XP_030837203.1	uncharacterized protein LOC115922389 isoform X2
XP_030837204.1	uncharacterized protein LOC105437989
XP_030837205.1	LOW QUALITY PROTEIN: phosphomevalonate kinase-like, partial
XP_030837206.1	uncharacterized protein LOC105440883
XP_030837207.1	transforming growth factor-beta receptor-associated protein 1
XP_030837208.1	telomerase reverse transcriptase-long isoform X1
XP_030837209.1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1-like isoform X1
XP_030837210.1	testis potassium dependent sodium/calcium isoform X1
XP_030837211.1	testis potassium dependent sodium/calcium isoform X2
XP_030837212.1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1-like isoform X2
XP_030837213.1	uncharacterized protein LOC575773 isoform X1
XP_030837214.1	deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like
XP_030837215.1	little elongation complex subunit 1
XP_030837216.1	monocarboxylate transporter 12-like
XP_030837217.1	WD repeat-containing protein 44
XP_030837218.1	uncharacterized protein LOC115922461
XP_030837219.1	probable E3 ubiquitin-protein ligase HERC4
XP_030837220.1	uncharacterized protein LOC105440957
XP_030837221.1	probable E3 ubiquitin-protein ligase HERC4
XP_030837222.1	uncharacterized protein LOC115922463
XP_030837223.1	probable E3 ubiquitin-protein ligase HERC3
XP_030837224.1	probable E3 ubiquitin-protein ligase HERC6
XP_030837225.1	probable E3 ubiquitin-protein ligase HERC4
XP_030837226.1	uncharacterized protein LOC115922466
XP_030837227.1	regulator of chromosome condensation-like
XP_030837228.1	probable E3 ubiquitin-protein ligase HERC4
XP_030837229.1	ankyrin-1-like
XP_030837230.1	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
XP_030837231.1	uncharacterized protein LOC105440953
XP_030837232.1	uncharacterized protein LOC100888914
XP_030837233.1	uncharacterized protein LOC115922469
XP_030837234.1	uncharacterized protein LOC115922470
XP_030837235.1	uncharacterized protein LOC115922471
XP_030837236.1	uncharacterized protein LOC105446415
XP_030837237.1	golgin-45
XP_030837238.1	solute carrier family 2, facilitated glucose transporter member 3-like
XP_030837239.1	mucin-5AC-like
XP_030837240.1	phosphatidylinositol transfer protein alpha isoform-like
XP_030837241.1	putative uncharacterized protein DDB_G0275629, partial
XP_030837242.1	uncharacterized protein LOC105441735
XP_030837243.1	fibropellin-3-like
XP_030837244.1	mucin-5AC-like
XP_030837245.1	uncharacterized protein LOC115922473
XP_030837246.1	uncharacterized protein LOC115918514
XP_030837247.1	diamine acetyltransferase 2-like
XP_030837248.1	monocarboxylate transporter 12-like
XP_030837249.1	diamine acetyltransferase 2-like
XP_030837250.1	uncharacterized protein LOC115922476
XP_030837251.1	adhesion G protein-coupled receptor E3-like
XP_030837252.1	adhesion G protein-coupled receptor L4
XP_030837253.1	zinc finger protein 2
XP_030837254.1	latrophilin-like protein LAT-2
XP_030837255.1	adhesion G protein-coupled receptor E3-like
XP_030837256.1	uncharacterized protein LOC105445490
XP_030837257.1	lactadherin-like
XP_030837258.1	uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02-like
XP_030837259.1	zinc finger protein 2
XP_030837260.1	uncharacterized protein LOC115922479
XP_030837261.1	dynein assembly factor with WDR repeat domains 1-like
XP_030837262.1	uncharacterized protein LOC105444125
XP_030837263.1	craniofacial development protein 2-like
XP_030837264.1	uncharacterized protein LOC115922481
XP_030837265.1	glycoprotein 3-alpha-L-fucosyltransferase A-like
XP_030837266.1	dorsal-ventral patterning tolloid-like protein 1
XP_030837267.1	cell wall protein DAN4-like, partial
XP_030837268.1	cell wall protein DAN4-like
XP_030837269.1	uncharacterized protein LOC100889611
XP_030837270.1	galactose-3-O-sulfotransferase 3-like
XP_030837271.1	multidrug resistance-associated protein 5-like
XP_030837272.1	sodium- and chloride-dependent GABA transporter 2-like
XP_030837273.1	oxidoreductase ptaE
XP_030837274.1	calcium-binding protein P-like
XP_030837275.1	cholesterol 24-hydroxylase-like
XP_030837276.1	collagen alpha-1(IV) chain-like
XP_030837277.1	cholesterol 24-hydroxylase-like
XP_030837278.1	DNA polymerase alpha catalytic subunit
XP_030837279.1	sodium- and chloride-dependent betaine transporter-like
XP_030837280.1	sodium- and chloride-dependent creatine transporter 1-like
XP_030837281.1	LOW QUALITY PROTEIN: mediator of RNA polymerase II transcription subunit 12-like protein
XP_030837282.1	calcium-binding protein P-like
XP_030837283.1	galactose-3-O-sulfotransferase 3-like
XP_030837284.1	uncharacterized protein LOC105438370
XP_030837285.1	netrin receptor UNC5B-b
XP_030837286.1	angiomotin-like
XP_030837287.1	cubilin-like
XP_030837288.1	insulin-like growth factor-binding protein complex acid labile subunit
XP_030837289.1	uncharacterized protein LOC764265
XP_030837290.1	calcium-binding protein P-like
XP_030837291.1	uncharacterized protein LOC105440856
XP_030837292.1	uncharacterized protein LOC105440857
XP_030837293.1	LOW QUALITY PROTEIN: prostatic spermine-binding protein-like, partial
XP_030837294.1	muscarinic acetylcholine receptor M3-like
XP_030837295.1	cubilin-like
XP_030837296.1	G-protein coupled receptor GRL101-like
XP_030837297.1	beta-1,2-xylosyltransferase-like
XP_030837298.1	uncharacterized protein LOC115922498
XP_030837299.1	uncharacterized protein LOC115922499
XP_030837300.1	protein PML-like
XP_030837301.1	uncharacterized protein LOC105446170
XP_030837302.1	protein FAM43A-like
XP_030837303.1	zinc finger protein Xfin isoform X1
XP_030837304.1	dopamine D2-like receptor
XP_030837305.1	alpha-2A adrenergic receptor-like
XP_030837306.1	adhesion G-protein coupled receptor D1-like
XP_030837307.1	adhesion G-protein coupled receptor D1-like
XP_030837308.1	adhesion G-protein coupled receptor D1-like
XP_030837309.1	zinc finger protein Xfin isoform X2
XP_030837310.1	galactose-3-O-sulfotransferase 3-like
XP_030837311.1	neuronal acetylcholine receptor subunit alpha-9-like
XP_030837312.1	uncharacterized protein LOC105439081
XP_030837313.1	uncharacterized protein LOC115922501
XP_030837314.1	uncharacterized protein LOC115922502
XP_030837315.1	putative ATP-dependent RNA helicase Pl10
XP_030837316.1	uncharacterized protein LOC115922503
XP_030837317.1	uncharacterized protein LOC581634
XP_030837318.1	transforming growth factor beta activator LRRC32-like
XP_030837319.1	uncharacterized protein LOC115922504
XP_030837320.1	regulator of nonsense transcripts 3B
XP_030837321.1	uncharacterized protein LOC764296
XP_030837322.1	uncharacterized protein LOC115918515
XP_030837323.1	uncharacterized protein LOC591449
XP_030837324.1	fibropellin-3-like
XP_030837325.1	glycoprotein 3-alpha-L-fucosyltransferase A-like
XP_030837326.1	uncharacterized protein LOC105446107
XP_030837327.1	serine/threonine-protein kinase MARK1-like
XP_030837328.1	BRCA2-interacting transcriptional repressor EMSY-like
XP_030837329.1	uncharacterized protein LOC115922507
XP_030837330.1	uncharacterized protein LOC115922508
XP_030837331.1	mucin-5AC
XP_030837332.1	uncharacterized protein LOC115922509
XP_030837333.1	brevican core protein-like
XP_030837334.1	fibropellin-1-like
XP_030837335.1	fibropellin-3-like
XP_030837336.1	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase-like
XP_030837337.1	tectonic-1
XP_030837338.1	adhesion G-protein coupled receptor D1-like
XP_030837339.1	uncharacterized protein LOC581731
XP_030837340.1	uncharacterized protein LOC115922512
XP_030837341.1	uncharacterized protein DDB_G0290685-like
XP_030837342.1	centrocin 2-like
XP_030837343.1	centrocin 2-like
XP_030837344.1	sentrin-specific protease 1-like
XP_030837345.1	uncharacterized protein LOC754147
XP_030837346.1	centrocin 2-like
XP_030837347.1	centrocin 2-like
XP_030837348.1	adhesion G protein-coupled receptor L1-like
XP_030837349.1	uncharacterized protein LOC105447325
XP_030837350.1	uncharacterized protein DDB_G0290685-like, partial
XP_030837351.1	lysine-specific demethylase 6A-like
XP_030837352.1	centrocin 2-like
XP_030837353.1	centrocin 1-like
XP_030837354.1	uncharacterized protein LOC115922523
XP_030837355.1	uncharacterized protein LOC575120
XP_030837356.1	EGF-like repeat and discoidin I-like domain-containing protein 3
XP_030837357.1	lactadherin-like
XP_030837358.1	receptor-type tyrosine-protein phosphatase epsilon-like
XP_030837359.1	uncharacterized protein LOC115922524
XP_030837360.1	lactadherin-like
XP_030837361.1	uncharacterized protein LOC115922526
XP_030837362.1	retinoschisin-like
XP_030837363.1	galanin receptor type 1-like
XP_030837364.1	beta-1 adrenergic receptor-like
XP_030837365.1	uncharacterized protein LOC578355
XP_030837366.1	lactadherin-like
XP_030837367.1	latent-transforming growth factor beta-binding protein 1-like isoform X1
XP_030837368.1	lactadherin-like
XP_030837369.1	5-hydroxytryptamine receptor 1-like
XP_030837370.1	uncharacterized protein LOC100893241
XP_030837371.1	quinone oxidoreductase-like
XP_030837372.1	LOW QUALITY PROTEIN: histone H2A, embryonic
XP_030837373.1	histone H3, embryonic
XP_030837374.1	latent-transforming growth factor beta-binding protein 1-like isoform X2
XP_030837375.1	histone H3, embryonic
